AnalysisDate,Time Period,MMWRyear,MMWRweek,Weekending,RaceEthnicity,Sex,AgeGroup,Deaths (weighted),COVID19 (weighted),Deaths (unweighted),COVID19 (unweighted),Average number of deaths (weighted),Average number of deaths (unweighted),Number above average (weighted),Percent above average (weighted),Number above average (unweighted),Percent above average (unweighted),Footnote,Geography
01/16/2022,2020,2020,12,03/21/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4474,36,4474,36,4474,4474,375,9.1,375,9.1,,United States
01/16/2022,2020,2020,13,03/28/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4764,275,4764,275,4764,4764,729,18.1,729,18.1,,United States
01/16/2022,2020,2020,14,04/04/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,5586,859,5586,859,5586,5586,1467,35.6,1467,35.6,,United States
01/16/2022,2020,2020,15,04/11/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,5897,1315,5897,1315,5897,5897,1843,45.5,1843,45.5,,United States
01/16/2022,2020,2020,16,04/18/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,5655,1261,5655,1261,5655,5655,1671,41.9,1671,41.9,,United States
01/16/2022,2020,2020,17,04/25/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,5497,1050,5497,1050,5497,5497,1589,40.7,1589,40.7,,United States
01/16/2022,2020,2020,18,05/02/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,5099,865,5099,865,5099,5099,1146,29,1146,29,,United States
01/16/2022,2020,2020,19,05/09/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,5049,738,5049,738,5049,5049,1129,28.8,1129,28.8,,United States
01/16/2022,2020,2020,20,05/16/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4801,616,4801,616,4801,4801,926,23.9,926,23.9,,United States
01/16/2022,2020,2020,21,05/23/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4865,527,4865,527,4865,4865,1057,27.8,1057,27.8,,United States
01/16/2022,2020,2020,22,05/30/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4501,453,4501,453,4501,4501,640,16.6,640,16.6,,United States
01/16/2022,2020,2020,23,06/06/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4544,341,4544,341,4544,4544,602,15.3,602,15.3,,United States
01/16/2022,2020,2020,24,06/13/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4538,343,4538,343,4538,4538,677,17.5,677,17.5,,United States
01/16/2022,2020,2020,25,06/20/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4523,305,4523,305,4523,4523,635,16.3,635,16.3,,United States
01/16/2022,2020,2020,26,06/27/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4576,324,4576,324,4576,4576,715,18.5,715,18.5,,United States
01/16/2022,2020,2020,27,07/04/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4740,393,4740,393,4740,4740,830,21.2,830,21.2,,United States
01/16/2022,2020,2020,28,07/11/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4974,500,4974,500,4974,4974,1079,27.7,1079,27.7,,United States
01/16/2022,2020,2020,29,07/18/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4935,589,4935,589,4935,4935,1102,28.8,1102,28.8,,United States
01/16/2022,2020,2020,30,07/25/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,5066,665,5066,665,5066,5066,1299,34.5,1299,34.5,,United States
01/16/2022,2020,2020,31,08/01/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,5033,687,5033,687,5033,5033,1207,31.5,1207,31.5,,United States
01/16/2022,2020,2020,32,08/08/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,5090,647,5090,647,5090,5090,1248,32.5,1248,32.5,,United States
01/16/2022,2020,2020,33,08/15/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,5001,611,5001,611,5001,5001,1168,30.5,1168,30.5,,United States
01/16/2022,2020,2020,34,08/22/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4802,529,4802,529,4802,4802,996,26.2,996,26.2,,United States
01/16/2022,2020,2020,35,08/29/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4726,453,4726,453,4726,4726,904,23.7,904,23.7,,United States
01/16/2022,2020,2020,36,09/05/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4656,389,4656,389,4656,4656,815,21.2,815,21.2,,United States
01/16/2022,2020,2020,37,09/12/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4632,391,4632,391,4632,4632,812,21.3,812,21.3,,United States
01/16/2022,2020,2020,38,09/19/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4639,335,4639,335,4639,4639,852,22.5,852,22.5,,United States
01/16/2022,2020,2020,39,09/26/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4648,309,4648,309,4648,4648,827,21.6,827,21.6,,United States
01/16/2022,2020,2020,40,10/03/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4523,296,4523,296,4523,4523,576,14.6,576,14.6,,United States
01/16/2022,2020,2020,41,10/10/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4736,366,4736,366,4736,4736,806,20.5,806,20.5,,United States
01/16/2022,2020,2020,42,10/17/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4554,349,4554,349,4554,4554,592,14.9,592,14.9,,United States
01/16/2022,2020,2020,43,10/24/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4825,413,4825,413,4825,4825,893,22.7,893,22.7,,United States
01/16/2022,2020,2020,44,10/31/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4770,445,4770,445,4770,4770,814,20.6,814,20.6,,United States
01/16/2022,2020,2020,45,11/07/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,4959,529,4959,529,4959,4959,906,22.4,906,22.4,,United States
01/16/2022,2020,2020,46,11/14/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,5133,694,5133,694,5133,5133,1100,27.3,1100,27.3,,United States
01/16/2022,2020,2020,47,11/21/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,5311,873,5311,873,5311,5311,1268,31.4,1268,31.4,,United States
01/16/2022,2020,2020,48,11/28/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,5309,984,5309,984,5309,5309,1258,31.1,1258,31.1,,United States
01/16/2022,2020,2020,49,12/05/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,5580,1135,5580,1135,5580,5580,1434,34.6,1434,34.6,,United States
01/16/2022,2020,2020,50,12/12/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,6242,1382,6242,1382,6242,6242,2065,49.4,2065,49.4,,United States
01/16/2022,2020,2020,51,12/19/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,5934,1419,5934,1419,5934,5934,1723,40.9,1723,40.9,,United States
01/16/2022,2020,2020,52,12/26/2020,All Race/Ethnicity Groups,All Sexes,60-64 Years,6403,1619,6403,1619,6403,6403,2143,50.3,2143,50.3,,United States
01/16/2022,2020,2020,53,01/02/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,6483,1737,6483,1737,6483,6483,1514,34.9,1514,34.9,,United States
01/16/2022,2021,2021,1,01/09/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,6530,1846,6530,1846,6530,6530,2121,48.1,2121,48.1,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,2,01/16/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,6686,1918,6686,1918,6686,6686,2309,52.8,2309,52.8,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,3,01/23/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,6459,1845,6459,1845,6459,6459,2190,51.3,2190,51.3,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,4,01/30/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,6108,1592,6108,1592,6108,6108,1901,45.2,1901,45.2,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,5,02/06/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,6067,1366,6067,1366,6067,6067,1845,43.7,1845,43.7,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,6,02/13/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5668,1159,5668,1159,5668,5668,1427,33.6,1427,33.6,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,7,02/20/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5630,983,5630,983,5630,5630,1431,34.1,1431,34.1,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,8,02/27/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5253,746,5253,746,5253,5253,1106,26.7,1106,26.7,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,9,03/06/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5210,643,5210,643,5210,5210,1004,23.9,1004,23.9,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,10,03/13/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4879,582,4879,582,4879,4879,641,15.1,641,15.1,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,11,03/20/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4780,457,4780,457,4780,4780,614,14.7,614,14.7,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,12,03/27/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4823,474,4823,474,4823,4823,724,17.7,724,17.7,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,13,04/03/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4565,400,4565,400,4565,4565,530,13.1,530,13.1,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,14,04/10/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4891,467,4891,467,4891,4891,772,18.7,772,18.7,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,15,04/17/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4895,497,4895,497,4895,4895,841,20.7,841,20.7,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,16,04/24/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4884,526,4884,526,4884,4884,900,22.6,900,22.6,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,17,05/01/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4924,454,4924,454,4924,4924,1016,26,1016,26,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,18,05/08/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4850,484,4850,484,4850,4850,897,22.7,897,22.7,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,19,05/15/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4869,392,4869,392,4869,4869,949,24.2,949,24.2,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,20,05/22/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4756,358,4756,358,4756,4756,881,22.7,881,22.7,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,21,05/29/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4568,321,4568,321,4568,4568,760,20,760,20,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,22,06/05/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4695,279,4695,279,4695,4695,834,21.6,834,21.6,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,23,06/12/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4614,221,4614,221,4614,4614,672,17,672,17,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,24,06/19/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4670,193,4670,193,4670,4670,809,21,809,21,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,25,06/26/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4488,201,4488,201,4488,4488,600,15.4,600,15.4,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,26,07/03/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4701,189,4701,189,4701,4701,840,21.8,840,21.8,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,27,07/10/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4638,174,4638,174,4638,4638,728,18.6,728,18.6,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,28,07/17/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4541,237,4541,237,4541,4541,646,16.6,646,16.6,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,29,07/24/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4552,283,4541,283,4552,4541,719,18.8,708,18.5,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,30,07/31/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4904,472,4874,470,4904,4874,1137,30.2,1107,29.4,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,31,08/07/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5179,684,5148,681,5179,5148,1353,35.4,1322,34.6,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,32,08/14/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5592,975,5557,970,5592,5557,1750,45.5,1715,44.6,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,33,08/21/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5828,1321,5791,1314,5828,5791,1995,52,1958,51.1,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,34,08/28/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,6061,1583,6023,1573,6061,6023,2255,59.2,2217,58.3,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,35,09/04/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,6417,1796,6373,1785,6417,6373,2595,67.9,2551,66.7,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,36,09/11/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,6432,1756,6385,1744,6432,6385,2591,67.5,2544,66.2,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,37,09/18/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,6252,1759,6203,1746,6252,6203,2432,63.7,2383,62.4,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,38,09/25/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,6101,1657,6047,1644,6101,6047,2314,61.1,2260,59.7,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,39,10/02/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5894,1461,5839,1448,5894,5839,2073,54.3,2018,52.8,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,40,10/09/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5662,1252,5604,1241,5662,5604,1715,43.5,1657,42,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,41,10/16/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5451,1111,5390,1099,5451,5390,1521,38.7,1460,37.2,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,42,10/23/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5343,955,5273,942,5343,5273,1381,34.9,1311,33.1,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,43,10/30/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5153,804,5074,794,5153,5074,1221,31.1,1142,29,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,44,11/06/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5185,781,5100,768,5185,5100,1229,31.1,1144,28.9,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,45,11/13/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5219,685,5113,671,5219,5113,1166,28.8,1060,26.2,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,46,11/20/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5214,768,5084,748,5214,5084,1181,29.3,1051,26.1,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,47,11/27/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5184,841,5004,812,5184,5004,1141,28.2,961,23.8,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,48,12/04/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5460,859,5227,821,5460,5227,1409,34.8,1176,29,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,49,12/11/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5537,990,5245,938,5537,5245,1391,33.6,1099,26.5,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,50,12/18/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,5187,1004,4828,935,5187,4828,1010,24.2,651,15.6,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,51,12/25/2021,All Race/Ethnicity Groups,All Sexes,60-64 Years,4658,888,4161,795,4658,4161,447,10.6,-50,-1.2,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,52,01/01/2022,All Race/Ethnicity Groups,All Sexes,60-64 Years,4236,945,3376,758,4236,3376,-24,-0.6,-884,-20.8,Data may be incomplete in recent weeks.,United States
01/16/2022,2015-2019,2015,1,01/10/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,5012,0,5012,0,5194,5194,,,,,,United States
01/16/2022,2015-2019,2015,2,01/17/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4970,0,4970,0,5230,5230,,,,,,United States
01/16/2022,2015-2019,2015,3,01/24/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4803,0,4803,0,5098,5098,,,,,,United States
01/16/2022,2015-2019,2015,4,01/31/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4744,0,4744,0,5071,5071,,,,,,United States
01/16/2022,2015-2019,2015,5,02/07/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4727,0,4727,0,4997,4997,,,,,,United States
01/16/2022,2015-2019,2015,6,02/14/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4766,0,4766,0,5097,5097,,,,,,United States
01/16/2022,2015-2019,2015,7,02/21/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4724,0,4724,0,5054,5054,,,,,,United States
01/16/2022,2015-2019,2015,8,02/28/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4790,0,4790,0,4983,4983,,,,,,United States
01/16/2022,2015-2019,2015,9,03/07/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4843,0,4843,0,5032,5032,,,,,,United States
01/16/2022,2015-2019,2015,10,03/14/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4674,0,4674,0,5014,5014,,,,,,United States
01/16/2022,2015-2019,2015,11,03/21/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4710,0,4710,0,4969,4969,,,,,,United States
01/16/2022,2015-2019,2015,12,03/28/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4573,0,4573,0,4854,4854,,,,,,United States
01/16/2022,2015-2019,2015,13,04/04/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4663,0,4663,0,4895,4895,,,,,,United States
01/16/2022,2015-2019,2015,14,04/11/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4637,0,4637,0,4856,4856,,,,,,United States
01/16/2022,2015-2019,2015,15,04/18/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4472,0,4472,0,4780,4780,,,,,,United States
01/16/2022,2015-2019,2015,16,04/25/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4407,0,4407,0,4706,4706,,,,,,United States
01/16/2022,2015-2019,2015,17,05/02/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4358,0,4358,0,4656,4656,,,,,,United States
01/16/2022,2015-2019,2015,18,05/09/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4416,0,4416,0,4721,4721,,,,,,United States
01/16/2022,2015-2019,2015,19,05/16/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4394,0,4394,0,4601,4601,,,,,,United States
01/16/2022,2015-2019,2015,20,05/23/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4236,0,4236,0,4568,4568,,,,,,United States
01/16/2022,2015-2019,2015,21,05/30/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4360,0,4360,0,4578,4578,,,,,,United States
01/16/2022,2015-2019,2015,22,06/06/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4277,0,4277,0,4540,4540,,,,,,United States
01/16/2022,2015-2019,2015,23,06/13/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4434,0,4434,0,4622,4622,,,,,,United States
01/16/2022,2015-2019,2015,24,06/20/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4331,0,4331,0,4556,4556,,,,,,United States
01/16/2022,2015-2019,2015,25,06/27/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4403,0,4403,0,4572,4572,,,,,,United States
01/16/2022,2015-2019,2015,26,07/04/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4319,0,4319,0,4516,4516,,,,,,United States
01/16/2022,2015-2019,2015,27,07/11/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4202,0,4202,0,4529,4529,,,,,,United States
01/16/2022,2015-2019,2015,28,07/18/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4402,0,4402,0,4542,4542,,,,,,United States
01/16/2022,2015-2019,2015,29,07/25/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4241,0,4241,0,4490,4490,,,,,,United States
01/16/2022,2015-2019,2015,30,08/01/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4234,0,4234,0,4465,4465,,,,,,United States
01/16/2022,2015-2019,2015,31,08/08/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4289,0,4289,0,4511,4511,,,,,,United States
01/16/2022,2015-2019,2015,32,08/15/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4217,0,4217,0,4515,4515,,,,,,United States
01/16/2022,2015-2019,2015,33,08/22/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4361,0,4361,0,4546,4546,,,,,,United States
01/16/2022,2015-2019,2015,34,08/29/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4261,0,4261,0,4416,4416,,,,,,United States
01/16/2022,2015-2019,2015,35,09/05/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4338,0,4338,0,4513,4513,,,,,,United States
01/16/2022,2015-2019,2015,36,09/12/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4424,0,4424,0,4502,4502,,,,,,United States
01/16/2022,2015-2019,2015,37,09/19/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4464,0,4464,0,4550,4550,,,,,,United States
01/16/2022,2015-2019,2015,38,09/26/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4365,0,4365,0,4544,4544,,,,,,United States
01/16/2022,2015-2019,2015,39,10/03/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4324,0,4324,0,4575,4575,,,,,,United States
01/16/2022,2015-2019,2015,40,10/10/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4517,0,4517,0,4623,4623,,,,,,United States
01/16/2022,2015-2019,2015,41,10/17/2015,All Race/Ethnicity Groups,All Sexes,65-69 Years,4451,0,4451,0,4609,4609,,,,,,United States
